,headline,CTR,ini_CTR,test_id
7556,This Song Used To Make Me Love America. Now It Just Makes Me Feel Sick.,0.014641868,0.016477532775721344,11575
7557,This Song Used To Make Me Feel Patriotic. Now It Just Makes My Whole Body Sick.,0.012490242,0.018343928893969533,11575
7558,This Song Used To Make Me Feel Patriotic. Now It Just Makes Me Furious.,0.012016021,0.017343086704293183,11575
7559,"Take The Most Beautiful Thing In The World. Now, Poison It.  Who Are You? You'll Totally Guess.",0.005209338,0.007026266,11576
7560,A Company Decided To Poison The Most Beautiful Place In The World Because They Are Too Lazy Too Care,0.003943218,0.009766944,11576
7561,The Great Barrier Reef Is Apparently A Big Sex Party. And These Guys Are Going To Make It Gross.,0.002881291,0.008914483,11576
7562,"For Some, It’s No Sex In The Champagne Room. For Them, It's No Sex In Any Room.",0.007235041,0.011422406890364795,11585
7563,"For Some, It’s Sex In Any City. For Them It's Sexless In The City.",0.006915629,0.011665343875358909,11585
7564,"For Some, Sex Is Hot. For Them, Not Having It Is Totally Cool.",0.011730769,0.013418999776020008,11585
7565,"Take The Most Beautiful Thing In The World. Now, Poison It.  Who Are You? You'll Totally Guess.",0.002184273,0.007026266,11586
7566,A Company Decided To Poison The Most Beautiful Place In The World Because They Are Too Lazy Too Care,0.003656659,0.009766944,11586
7567,The Great Barrier Reef Is Apparently A Big Sex Party. And These Guys Are Going To Make It Gross.,0.003092385,0.008914483,11586
7568,We're Facing 'The Biggest Global Health Threat Of The 21st Century.' Our Next Move Is Critical.,0.000767312,0.002993803,11588
7569,We're Facing 'The Biggest Global Health Threat Of The 21st Century.' Our Next Move Is Critical.,0.001774798,0.002993803,11588
7570,Have You Heard That We're Facing 'The Biggest Global Health Threat Of The 21st Century?',0.001168224,0.006310547,11588
7571,Have You Heard That We're Facing 'The Biggest Global Health Threat Of The 21st Century?',0.001556117,0.006310547,11588
7572,A Famous Guy Gives A History Lesson That Proves You Should Never Stop Asking Questions,0.005770464,0.008195855,11593
7573,3 Stories You Need To Hear If You Feel Like You'll Never Discover Anything Amazing,0.004625551,0.004361232,11593
7574,Are You Curious? Good. Now Get More Curious And Dig A Lot Deeper.,0.003399048,0.007299752,11593
7575,A Famous Guy Explains That You — YES You — Are An Explorer. Here's Why.,0.002756573,0.005280611,11593
7576,He Starts With 'One Of The Funny Things About Owning A Brain.' I Was Hooked Right From Go.,0.006821573,0.002830875,11593
7577,They're Making A Huge Mistake Right In Front Of Our Own Eyes All For Some Stupid Ships,0.009513514,0.006653859,11599
7578,"I've Had My Pipeline Throttled Before And Trust Me, It Isn't As Fun As It Sounds",0.004029692,0.004489247,11603
7579,"Bad News: Some Companies Want To Ruin The Internet. Good News: We Can Stop That, For Good.",0.003095975,0.006170895,11603
7580,4 Terrifying Dating Secrets Abusers Don't Want You To Know,0.014141414,0.017305264,11610
7581,The 4 Terrifying Dating Secrets Abusers Are Counting On You Not Knowing,0.015828491,0.012234136456991833,11610
7582,The 4 Terrifying Dating Secrets Creeps Are Counting On You Not Knowing,0.012254902,0.016719015,11610
7583,Here Are 4 Terrifying Dating Secrets. People Who Aren't Surprised Have Something Awful In Common.,0.009796238,0.014887168351500899,11610
7584,My Only Problem With The New IPhone Has Everything To Do With My Old IPhones,0.005959476,0.013779768472298691,11613
7585,"I Was Super Pumped For The New IPhone, Then Embarrassed When I Saw What Happened To My Last Phone",0.008287851,0.014612227691836902,11613
7586,Before You Stand In Line For Hours For The New Gadget Take A Minute To See Where Your Last One Goes,0.005232441,0.009653477,11613
7587,These Stats Are Making It Hard To Get Excited About The Latest IPhone. And I Want To Be Excited!,0.004185768,0.006339641,11613
7588,She Found Herself Pregnant But Decided Not To Stay That Way. Her Words Are Powerful.,0.016660133,0.014395839209693942,11617
7589,She Found Herself Pregnant But Didn't Stay That Way. I'll Let Her Take It From Here.,0.016119963,0.013450639772568643,11617
7590,She Found Herself Pregnant But Wasn't Ready To Be A Mom. I'll Let Her Take It From Here.,0.015189873,0.014663869985054215,11617
7591,She Found Herself Pregnant But Chose To Have An Abortion. That's Not What Makes Her Unique.,0.019211725,0.017459464,11617
7592,Take Empowerment To The Next Level And Listen To These Versions Of Beyonce's Songs,0.003721623,0.006101069,11631
7593,If You (Heart) Beyonce's Empowerment Message You Should Listen To The Words Of Her Songs,0.007329449,0.010977264869956422,11631
7594,1 Woman Dramatically Spoke The Words To Some Popular Songs And Now They Totally Sound Different,0.012765159,0.012656003077640293,11631
7595,A School Put A Slide About Scamming Students Into It's Sales Training That Included Nazi References,0.007440066,0.013350628289225258,11636
7596,John Oliver Beats Some Folks Metaphorically Like A Piñata For Stealing Money From Students,0.00626703,0.014553675514315866,11636
7597,Here’s A Bit Of History That You Probably Didn’t Learn In School,0.005273383,0.017244166255313546,11639
7598,That One Time 2000 Workers Decided To Just. Sit. Down.,0.003408123,0.011819543398768347,11639
7599,"At First, It Just Looks Like A Bunch Of Lazy Workers. But Then, You Find Out They’re Heroes.",0.004489338,0.007241563,11639
7600,They Sat Down On The Job. And Became Heroes.,0.002751789,0.007637245,11639
7601,"I Can’t Imagine What It Was Like Working At This Place, But I Get Why They Sat Down & Said, ENOUGH!",0.001947149,0.011298756329140248,11639
7602,"They Had Enough, So They Sat Down. And Changed History.",0.002797985,0.008550804,11639
7603,"When He Fell Out Of The Chair And Screamed ‘I’ll Never Walk Again,’ They Just Laughed And Laughed",0.011273957,0.011178015,11641
7604,"They Told Him He Would Never Walk, And They Were Right. What He Does Is 10 Times Better.",0.009042102,0.01365139,11641
7605,"They Told Him He Would Never Walk, And They Were Right. So He Decided To Fly Instead.",0.008333333,0.01150678,11641
7606,"He Flies Down The Ramp, Twists In The Air, Pumps His Fist, And I'm Just Shaking My Head Like 'How?'",0.009892595,0.002929795,11641
7607,"This Man Does The Most Insanely Extreme Jumps, Handstands And Backflips Like It's Just Nothing",0.007340486,0.007066998,11641
7608,The Word ‘Awesome’ Is So Over-Used. But The Things He Can Do? Awesome Awesome Awesome Awesome.,0.00867679,0.005920684,11641
7609,How Many Tigers Does It Take To Screw In A Light Bulb? We’ve Only Got 3200 Tigers Left. Ask Them.,0.002909796,0.003121817,11648
7610,"Here’s Why Your Kid's Not Weird If They Ask, ‘Hey, What’s A Tiger?’",0.005674036,0.008510072,11648
7611,"Animal Prints Never Hurt Nobody, But Sometimes What We Do Does",0.001580715,0.012058116246307475,11648
7612,"Excuse Me, But We're Doing Whaaat To All Of These Animals?",0.003996955,0.010712507197687387,11648
7613,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,0.008637613,0.008838838,11666
7614,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0.009590918,0.011835545236103289,11666
7615,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0.007782101,0.011832635811133299,11666
7616,"Not A True Animal Lover? Me Neither, But Here's Something That Really Got Me",0.005681818,0.011586789401169197,11674
7617,There's Only 35 Of These In The World. So Why Aren’t We Freaking Out? Like. Right. Now.,0.004769767,0.006648041,11674
7618,Looking To Heat Things Up? Here’s A Few Living Things To Consider First.,0.001896454,0.006892432,11674
7619,"Here's One Place Where Females Outnumber Men, But It's Not On Purpose",0.00646265,0.00978731,11674
7620,The Most Important Thing You Can Do For Your Health Is Something Most 1-Year-Olds Can Do,0.010422589,0.011327850578840141,11682
7621,We Can Prevent So Much Death By Doing Something Most 1-Year-Olds Can Do,0.010053111,0.011471867114854616,11682
7622,"Most 1-Year-Olds Can Do It, But Lots Of People Don't, And They're Dying Because Of It",0.01470311,0.019446600957595504,11682
7623,We Can Prevent Alzheimer's And Diabetes By Doing Something Most 1-Year-Olds Can Do,0.01075857,0.015500693342047409,11682
7624,The Most Important Thing We Can Do For Our Health Is Something Most 1-Year-Olds Can Do,0.01038912,0.009150146,11682
7625,We Can Prevent So Much Disease And Death By Doing Something Most 1-Year-Olds Can Do,0.009347542,0.009426541,11682
7626,This Problem Is Much Bigger Than Football. And It's Time To Do Something About It.,0.002597403,0.00589159,11690
7627,James Brown Delivers The Domestic Violence Speech  We've Been Waiting For,0.008281573,0.019455329232505474,11690
7628,James Brown Calls For All Men To Take A Stand Against Domestic Violence,0.003200301,0.003453492,11690
7629,'Yet Here We Are Again' - Will We Listen To Him *This* Time?,0.004191275,0.006770236,11690
7630,This. *This* Is The Speech On Domestic Violence I've Been Waiting To Hear.,0.009699854,0.011064547619056102,11690
7631,Thursday Night NFL Telecast Interrupted By Brave Commentator Calling Out The Issue Of Domestic Abuse,0.006527415,0.012519260104050793,11690
7632,Sportscaster Brings The Hard Hitting Truth To Everyone About Domestic Violence And The Role We Play,0.004437584,0.004762733,11690
7633,Senator Warren Puts Justice Scalia On Notice For Enabling Corporations To Break Democracy,0.005688102,0.008160941,11702
7634,Senator Warren Calls Out Justice Scalia In A Fact-Laden Speech Demanding A Constitutional Amendment,0.005999676,0.016687011,11702
7635,A Senator Calls Out Justice Scalia's Hypocrisy In Fact-Laden Speech That Nails How Broken America Is,0.004097017,0.013725217,11702
7636,Senator Warren Gives A Fact Laden Speech About Why We Need An Amendment To End Citizen's United,0.003819963,0.008821381,11702
7637,Find Out Why We’re On The Verge Of Losing 70 Million Jobs. YES. I Said 70 Million.,0.002849003,0.003761891,11707
7638,"If You Think Your Job Is Safe From The Coming Robot Apocalypse, Then The Robots Have Already Won.",0.001785714,0.009205425,11707
7639,White Collar. Blue Collar. Whatever Collar. We’re All Screwed If We Don’t Figure Out How To Adapt.,0.001221498,0.002004598,11707
7640,"The Idea Of Immigrants Stealing Our Jobs Is Flimsy. Mechanical Minds, However, May Actually Do It.",0.000808571,0.006240721,11707
7641,How Safe Is It To Be Gay And Work In Your State? Ask The Map.,0.011606314,0.006153438,11725
7642,Here's All The States Where It's Legal To Fire People From Being Gay. Is Your State On It? Sigh.,0.01164172,0.004477609,11725
7643,How Hard Is Your State To Live In If You Are Gay?,0.014272344,0.004570711,11725
7644,How Hard Is Your State To Live In If You Are Not Straight? Ask The Map That Keeps Improving.,0.019241495,0.008870841,11729
7645,How Hard Is Your State To Live In If You Are Not Straight? Ask The Map.,0.015629361,0.008786468,11729
7646,"How Hard Is Your State To Live In If You Are Not Straight? Ask The Map, Please.",0.013710618,0.009126871,11729
7647,The Most Disgusting Truth About The Circus That's Bigger Than We Realize. Much Bigger.,0.016415869,0.016017843630463022,11730
7648,"We're Not Supposed To Torture. And Yet, There's The Circus. (Please Stop Going To The Circus.)",0.008136925,0.007288114,11730
7649,"For Them, The Circus Means 48 Years Of Torture. But There's Something We Can Do...",0.008744711,0.005204966,11730
7650,'The Breast Episode Ever'. Let's Talk About Feeding Babies.,0.004593741,0.008431518,11734
7651,Breast-feeding And Mandatory Maternity Leave Are The Topics Of 'The Breast Episode Ever',0.003925967,0.007142643,11734
7652,How Investmenting In Our Future May Depend On Breast Feeding And Maternity Leave,0.004001067,0.006642222,11734
7653,Every Person On The Planet Has A Different Way Of Living,0.010335196,0.00457653,11735
7654,5 Photo Essays Show Our Similarities And Our Differences,0.0125,0.006682954,11735
7655,Got 2 Minutes? Here's An Idea That Could Change The Way We Eat In Cities Forever.,0.008673819,0.0088272,11744
7656,A 2-Minute Idea That Could Change The Way We Get Veg In Cities Forever,0.008103728,0.008862113,11744
7657,A 2-Minute Idea That Could Change The Food We Eat In Cities Forever,0.009644087,0.009569103,11744
7658,A 2-Minute Idea From A Brilliant Professor Could Change The Way We Eat In Cities Forever,0.011707989,0.012018839,11744
7659,"It's Hard To Watch Humans Doing Something So Terrible, But It's Important To See",0.017974835,0.023447060291330903,11747
7660,"People Should Know About This Awful Thing We Do, But Most Of Us Are Simply Unaware",0.021116139,0.021992347806336212,11747
7661,The Heartbreak That Follows The Beauty Of The Moms And Babies Is Hard To Put Into Words,0.013816395,0.010584492499007855,11747
7662,OMG The Pieces Don't Fit! Why Losing This Game Of Tetris Is Not An Option.,0.007208831,0.010607767898767769,11751
7663,What Happens When The Pieces To A Extremely Significant Tetris Game Don't Fit?,0.004351809,0.009956057,11751
7664,"When You're Playing Tetris, You've Gotta Get The Pieces To Line Up. It Especially Matters Here.",0.004682744,0.007974738,11751
7665,Is Losing Weight The #1 Way To Get Healthy? Nope. So What Is?,0.006597549,0.008673,11757
7666,"Because Holding Your Breath Indefinitely Isn't An Option, We Should Probably Do Something",0.001628223,0.009161784,11759
7667,"Little Things Can Make Big Things Happen. You Know, Like Fleas And The Plague.",0.004357298,0.005815945,11759
7668,"Little Things Make Big Things Happen: Fleas And The Plague, Atoms And Nuclear Bombs, And This",0.002667378,0.003942275,11759
7669,"A Video Every Creep On The Internet Will Want To Watch, SImply To See Who Can Insult It The Best",0.011281458,0.013840503,11765
7670,"Dear Bully, Once Upon A Time, You And All Your Kind Lived Underneath Bridges",0.008503401,0.014363926,11765
7671,Dear Bully: It Isn't Cute. It Isn't Funny. You've Talked Strangers Into Death And Laughed.,0.007702889,0.005426082,11765
7672,Freedom Of Speech Is Not The Same As Freedom Of Cruelty,0.006698298,0.006351279,11765
7673,The First Deaf School In Lebanon,0.001939058,0.001224872,11770
7674,What A Creative Way To Fund Their School! Bonus: It’s A School For The Deaf.,0.002241524,0.004623081,11770
7675,They Needed To Fund Their School. So They Made Cookies.,0.002518187,0.005693749,11770
7676,Just Look At The Smile On Her Face And You Know She’s Doing Something She Absolutely Loves,0.002878526,0.008155123,11770
7677,"It’s Kinda Like Girl Scout Cookies, But It’s Funding A School For The Deaf",0.001418842,0.006386192,11770
7678,"It’s Kinda Like Girl Scout Cookies, But It’s Funding A School For The Deaf. In Lebanon.",0.002224694,0.007381216,11770
7679,"They Make Cookies, While Making Lives So Much Better.",0.002734482,0.002784324,11779
7680,They Made Cookies. And They Also Made Lives So Much Better.,0.004129956,0.004640537,11779
7681,"They Sold Cookies To Raise Money For Their School. No, Not Anything Like Your Kid Does ...",0.009243697,0.009022131,11779
7682,They Made Cookies To Support Their School. But This Isn't The Kind Of School You've Seen Before.,0.006455083,0.007369578,11779
7683,"They Make Cookies, And They Make Lives So Much Better. It's The Best Kind Of Skill Building!",0.005732152,0.003319658,11779
7684,They Made Cookies. And They Made Lives So Much Better In The Process.,0.004878049,0.004186667,11779
7685,Nobody's A Fan Of The 'C Word.' So Here's How Some Smartypants Are Trying To Stop It.,0.012310606,0.011304575179080227,11785
7686,They're So Cute You'll Want To Squeeze Their Cheeks. Until You Realize They're Trying To Kill You.,0.014385151,0.013716124801080174,11785
7687,The Blue Substance That Scientists Would Do Anything To Get Their Hands On,0.006016043,0.010613587,11785
7688,The Hilarious Ending Every Cancer Patient Should Have,0.00667895,0.015185020732803561,11785
7689,If Scientists Can Finally Pull It Off ... They'll Officially Become Our Real Life Supeheroes,0.005883737,0.002214077,11785
7690,"Dear Cancer: It's Payback Time. Sincerely, All Our Loved Ones You've Ever Messed With.",0.006100422,0.012484347,11785
7691,"A Hilarious Video About Cancer. Yep, You Heard Right.",0.011074458,0.013015317061433981,11785
7692,Fans Replace 'Peterson' And 'Rice' On Their Jerseys With Something Much Better,0.013379469,0.005798488,11787
7693,2 Fans Makes Important Modifications To Adrian Peterson And Ray Rice Jerseys,0.013358331,0.006712048,11787
7694,2 Fans Update Their Jerseys To Shed Light On Problems Much Bigger Than The NFL,0.013114025,0.006706229,11787
7695,2 Pictures Of Football Fans And Their Jerseys That Had Me Screaming 'Yes!',0.013810861,0.003598963,11787
7696,"Little Things Can Make Big Things Happen. You Know, Like Fleas And The Plague.",0.003201464,0.005815945,11791
7697,"Little Things Make Big Things Happen: Fleas And The Plague, Atoms And Nuclear Bombs, And This",0.00307256,0.003942275,11791
7698,"Because Holding Your Breath Indefinitely Isn't An Option, We Should Probably Do Something",0.00483871,0.009161784,11791
7699,"16 Images In This Video Are Censored. The Last 1 Isn’t, And It’s By Far The Most Disturbing.",0.025792812,0.038837918,11794
7700,16 Scenes In This Video Are Censored. The Last 1 Isn’t.,0.022732056,0.033123807741515576,11794
7701,The Music That People Heard Each Of The 22 Times The Minimum Wage Has Been Adjusted,0.004174494,0.006578214,11803
7702,You May Think The Minimum Wage Has Gone Up And Up And Up. The Truth Is Much More Interesting.,0.003184713,0.013827228467121644,11803
7703,The Minimum Wage Was Worth The Most Right About The Time That John And Yoko Got Naked,0.002314328,0.009956057,11803
7704,"They've Been So Slow To Raise The Minimum Wage, They’ve Actually Been Lowering It",0.00295858,0.005693749,11803
7705,"Many Scenes In This Video Are Censored, But The Ones That Aren't Are Much More Disturbing.",0.038445109,0.016353882214496795,11807
7706,"Many Scenes In This Video Are Censored, But The Ones That Aren't Are More Disturbing. Point. Made.",0.049619932,0.023156117794331965,11807
7707,"The Naked Bodies Seem Practically Wholesome Compared To The Last 7 Seconds, Which Are So Disturbing",0.033898305,0.030947557863963523,11807
7708,'When I Grow Up...' Some Kids' Responses Are Adorable. The Last 6 Tore Me Apart.,0.013451708,0.012666186065035256,11813
7709,The 1 Thing These Children DON'T Want Happens To 1 In 6 Australian Women,0.010248112,0.011397676778119887,11813
7710,One Of The Most Chilling PSAs I've Seen With A Bunch Of Kids,0.015539804,0.016540085412576115,11813
7711,"When We Talk About Global Warming, We Often Forget All That It's Connected To. This Video Will Jog Your Memory.",0.007423118,0.008021289,11817
7712,You May Not Think Of All Of These Things When You Think About Saving The Earth. But You Should.,0.003388064,0.006333823,11817
7713,This Video Has One Very Important Reminder About Everything And Everyone You Love,0.007222079,0.007689615,11817
7714,"When You Put It This Way, It's Really Hard Not To Want To Do Something To Help Save Humans",0.007668712,0.009310164,11817
7715,We Are Actually Fools If We Don't Think This Is The #1 Thing To Be Working On Right Now,0.006277792,0.013867779,11817
7716,"At First, I’m Like, Yeah. The World Is In Trouble. By The Time I Reach The End, I’m Pumping My Fist.",0.005681818,0.00654912,11820
7717,"At First, What He’s Describing Is A Little … Depressing. But Then, He Brings It Home. With Love.",0.012923236,0.005164234,11820
7718,Here’s A Beautiful Piece From A Guy Who Thinks The World Should End,0.005548217,0.013005861430281516,11820
7719,There Are Times When Somebody Just Totally Sums Up The World In A 4 Minute Song. Like This Guy.,0.006413545,0.012170129107652066,11820
7720,There Are Like A Thousand Bits Of Wisdom In This Clip From A Guy Who Thinks The World Needs To End,0.007183171,0.013228432440485704,11820
7721,‘Why I Think The World Should End’,0.00211249,-0.010785234,11820
7722,And This Is Exactly How You'd Wanna Respond To The 'C Word',0.004622077,0.011781720874158484,11832
7723,I Don't Know Anyone Who Hears The C-Word That Wouldn't Want To Reply The Same Way,0.007042254,0.011876277,11832
7724,The Dream Response To The Dreaded 'C Word',0.014335015,0.011038362794326198,11832
7725,How To Get Rid Of One Of The Least Liked Words In The English Language,0.00791917,0.016720469760715458,11832
7726,Think It's An Extreme Response To The C Word? You're Darn Right It Is.,0.010612245,0.01372558,11832
7727,Here's One Society With Zero Tolerance For The C-Word. Hopefully Ours Will Be Next.,0.008084074,0.009461454,11832
7728,How Some Of The Smartest People In The World Are Coming Together To Banish The 'C Word',0.006799021,0.008518801,11832
7729,Don't Like The C Word? Here's The Best Response You Could Hope For.,0.009940892,0.012354877593246393,11832
7730,"When You See A Bully Online, Think Of This Poet's Wise Words Before You Waste Time Replying",0.007285194,0.011381674940784944,11841
7731,"When You See A Bully Online, Think Of This Poet's Powerful Words Before You Reply",0.01079286,0.011304575179080227,11841
7732,Why The Word 'Exponential' Will Mean The Extinction Of Humanity,0.004543577,0.011256569667075401,11846
7733,"How At The Snap Of A Finger, The World Could Be Over",0.006370736,0.011114007843545923,11846
7734,Ever Wonder Why The World Will Spin Out Of Control If The Temperature Goes Up Just 2 Degrees?,0.006485356,0.005757756,11846
7735,You Know When You Put A Drop Of Soap In Water And Watch The Whole Sink Bubble Up?,0.006997325,0.010281912,11846
7736,He Got Tired Of Being Bullied By Trolls. So He Made This To Help Other Kids. Well Played.,0.009198692,0.00675278,11853
7737,"He Starts Off With Some Of Our Modern Problems Around Hate. But Then, He Brings It Home — With Love.",0.005758947,0.005111864,11858
7738,"At First, What He’s Describing Are Some Of Our Worst Problems. Then, He Brings It Home — With Love.",0.006736069,0.007549962,11858
7739,"At First, What He’s Describing Is A Little … Depressing. But Then, He Brings It Home. With Love.",0.006111697,0.005164234,11858
7740,"She Wants To Get Real With Her 16-Year-Old Self, And It’s Hilarious",0.011932175,0.011278390354350323,11865
7741,"She’s Got Some Hilarious Things To Tell Her 16-Year-Old Self, And They’re All True",0.010433715,0.009115233,11865
7742,She’s Got Some Hilarious Wisdom To Share With Her 16-Year-Old Self,0.009274526,0.012869845812934513,11865
7743,"She’s Got Some Strong Words For Her Younger Self, And They’re Hilarious and True",0.009682736,0.013465550575539838,11865
7744,"At 0:46, Her Words Give Me The Chills. Because She's Right.",0.010961407,0.010825974771516974,11870
7745,"We're Scared Of Strange Men In Alleyways, And She Can Tell Us Why",0.006917224,0.010345919651468726,11870
7746,Watch A Psychologist Answer The Question Many Of Us Have Been Too Scared To Ask,0.010687732,0.021951616,11870
7747,"The Things No One Ever Told Me About Sex Offenders. You Might Be Surprised By Them, Too.",0.011379801,0.01843703,11870
7748,Why Do Millions Of People Get Away With This Horrible Crime? She's Got Answers.,0.005795086,0.011963559934782821,11870
7749,When She Was Taught 'Masturbation Is A Sin' She Decided To Stir Up Some Change,0.013983569,0.017855145499011314,11876
7750,"‘If You Masturbate You’ll Become A Selfish Lover,’ Was Just One Of The Myths She Heard In Sex Ed",0.010519285,0.011999927746907689,11876
7751,What Does Masturbation Have To Do With Feminism? I'll Let Her Explain.,0.017385376,0.013104781879261155,11876
7752,You Know How History Often Repeats Itself? That's Probably Gonna Happen If We Don't Do Something.,0.006450518,0.006508388,11880
7753,"We're Engaging In An Uncontrolled Experiment. The Ending? Well, It Could Really Suck.",0.006309686,0.003756072,11880
7754,I Could Listen To Leonardo Dicaprio Talk About Anything. But He Really Got My Attention With This.,0.007899708,0.011803541561433406,11880
7755,The Danger Of Tipping Points Is That We Only Recognize Them When It's Too Late,0.007363014,0.006653859,11880
7756,The Danger Of Tipping Points Is That We Only Recognize Them When It's Too Late. It's Not Too Late.,0.004637582,0.006258178,11880
7757,Don’t Let The Cute Name Fool You. Water Bears Are The Toughest Living Things On Earth.,0.004238286,0.009563284,11882
7758,Human Race Wiped Out? Whatever. Just Another Day For These Dudes.,0.005112712,0.010892892,11882
7759,People Say We’ll Be Survived By Cockroaches. Nuh-Uh. Got Your Survivors Right Here.,0.004180214,0.008588627,11882
7760,"Now We Know, They Basically Rule The World. He Was The One To See Them First.",0.006896552,0.010793971,11886
7761,"They're Our Little 24/7 Buddies, And He Was The First One To Notice.",0.006245121,0.007305571,11886
7762,"He Called Them ""Little Animals,"" And At First No One Believed What He'd Seen.",0.006347374,0.011096551293725986,11886
7763,"He Was A Hat-Maker, But His Crazy Curiosity Led To Some Of The Biggest Discoveries Of His Time",0.003492433,0.014022432698701869,11886
7764,"Bromance, Broga Yoga, And Manscaping Are Getting One Guy Up In Arms About Gender Insults",0.007680223,0.007992195,11891
7765,How Being A 'Girly Man' Is Not A Less Then Version Of Masculinity,0.014674682,0.010825974771516974,11891
7766,One Man Explains Why He's Flattered When People Try And Insult His Feminine Side,0.011494253,0.016044028455192927,11891
7767,These Young People Are Pouring Blood On Themselves. The Reason Is Just As Awful As It Sounds.,0.014392631,0.014652595963295505,11897
7768,What In The World Are These Young People Pouring Over Their Heads? And Why?,0.006885998,0.013124420497808584,11897
7769,I Had No Idea What They Were Pouring On Their Heads. Then They Explained The What And The Why.,0.012147335,0.009525462,11897
7770,"They're Pouring Something Awful On Their Heads To Show The Crime. Now, They Want To Bring Charges.",0.01048951,0.000212392,11897
7771,This Scientist Is His Own Proof That His Research Is Paying Off,0.007072692,0.007619788,11901
7772,"Scientists Gave This Girl Back Her Legs, Yeah. But They Also Gave Her Back Her Dreams.",0.0083788,0.012446524479801059,11901
7773,How Does This Man Can Change His Height At Will And Climb Sheer Cliffs Of Ice?,0.00461716,0.004570711,11901
7774,Sometimes All It Takes Is A Brilliant Scientist To Make Up For Nature's Inadequacies,0.009446694,0.008242405,11901
7775,A Scientist Gives A Talk. A Woman Dances Teary-Eyed On Stage. And The Crowd. Goes. Wild.,0.009060469,0.013294621858552963,11901
7776,Since The Accident He's Been Able To Do Many Things Other Humans Can't — And He's Not Even Fictional,0.010737993,0.006199989,11901
7777,The Mirror That Talks Back To Women In Public,0.008405323,0.010514666,11903
7778,The Mirror That Changes The Way Women Look At Themselves,0.011350475,0.024017307585448823,11903
7779,"If Your Mirror Could Talk To You, I Hope It’d Have Something Like This To Say",0.006904488,0.008312232,11903
7780,Never Thought I'd See This In The Middle Of A Shopping Mall,0.00754895,0.012289415531421632,11903
7781,Don't Think You Like What You See In The Mirror? Let A Talking Mirror Be The Judge.,0.010304557,0.013164425091145937,11903
7782,"Mirror, Mirror, In The Middle Of A Mall. Why Are You Talking Back To Women In Public?",0.007275287,0.012250138294326775,11903
7783,In 1982 He Was In An Accident. Now He Can Achieve Many Feats That Other Humans Can't. How?,0.009610764,0.006985534,11913
7784,"His Accident Didn't Break Him, It Gave Him Remarkable Capabilities (No, He's Not A Superhero)",0.006922012,0.008702095,11913
7785,"His Life Of Adventure Led To A Tragic Accident — But It Didn't Slow Him Down, It Took Him Higher",0.007761054,0.004756914,11913
7786,"There Are Some Things Nature Simply Can't Do, But Science Can Often Fill In The Gaps",0.005747126,0.006025424,11913
7787,Since The Accident He's Been Able To Do Many Things Other Humans Can't — And He's Not Even Fictional,0.010117268,0.006199989,11913
7788,Since The Accident He's Been Able To Do Many Things Other Humans Can't — Ya Call That A Disability?,0.01017341,0.010561217099247941,11913
7789,"Ever Since His Accident He's Been Doing Things Other Humans Can't (No, He's Not In A Comic Book)",0.010201716,0.009609835,11913
7790,The Tug Of War Between The Minimum Wage And Reality Is Fascinating To Watch,0.009976798,0.004954755,11915
7791,"It’s Like Some Kind Of Crazy Dance, The Way The Minimum Wage And Reality Chase Each Other",0.006728538,0.00604288,11915
7792,"When You Put Pop Music To The Ups And Downs Of The Minimum Wage, It's Weirdly Transfixing",0.006709857,0.010613587,11915
7793,"It’s All A Bunch Of Complete Rubbish, And That’s Exactly What’s Needed To Make A Point",0.002165088,0.004157573,11926
7794,"They Don’t Say A Word, But They Didn’t Have To For Me To Get It",0.005920496,0.011131464393365858,11926
7795,"If These Guys Demand That You Give Them All Of Your Water Bottles, Don’t Freak Out. It’s All Good.",0.004745952,0.006485113,11926
7796,He Tells Her She's Exotic. She Responds In Very. Clear. English.,0.014333493,0.01457986,11935
7797,He Tells Her He Loves Exotic Girls Like Her. She Tells Him How She Really Feels About Men Like Him.,0.015541525,0.016048393,11935
7798,"“I Love Exotic Girls Like You,"" He Says. She Tells Him What She's Really Thinking.",0.013938165,0.021078788,11935
7799,"These 'Helpful Tips' Aren't For Every American, And That's What Makes Them So Infuriating",0.012119713,0.017241256830343554,11942
7800,Finally! A Comic Explains How To Achieve Equality And Exposes How Messed Up The US Really Is.,0.008007765,0.012874937306631994,11942
7801,A Comic Just For Black People That Non-Black People Should Probably Read To,0.016719166,0.011498052,11942
7802,"The Story Only Takes 1 Minute To Tell, But It Ends With An Incredible Lesson.",0.010956175,0.007474317,11946
7803,"The Story Only Takes 1 Minute To Tell, But The Moral Is Timeless",0.013439522,0.014819524220948645,11946
7804,"It Takes 1 Minute And No Words To Tell The Story, But The Lesson Will Stay With You For A Long Time",0.014173998,0.012164310257712089,11946
7805,"The Story Only Takes 1 Minute To Tell, But The Lesson Will Stay With You For A Long Long Time.",0.010458759,0.009845499,11946
7806,What Does It Mean To 'Get Someone's Pronouns Right'?,0.009044243,0.008102753,11947
7807,Here's One Of The Most Basic Ways You Can Respect A Person That You Might Not Expect,0.008447205,0.01783187,11947
7808,4 Teenagers Teach Us What Most Adults Never Learned In School,0.01195122,0.011365673103450004,11947
