clickability_test_id,eyecatcher_id,headline_1,headline_2,higher_CTR
539dda25050be602a8000020,5399c86c8bc0100ddc00000f,The Genius Way To Never Lose An Argument Again,Putting The 'No' Back Into 'Negotiate',1.0
53a1af910a0cb881b500003f,53966ae2dd8b0d83c6000006,A Teacher Read His Class A Suicide Note From Far Away. One Of His Students Heard More Than Others.,A Teacher In Hong Kong Reads His Class A Suicide Note From Holland. It Hit Close To Home For Her.,1.0
53a1cf740a0cb833fa000072,53a1b6bb33623d1bb100004f,Think You Hit Your Prime In Your 20’s? Don't Be So Sure.,You Might Wanna Ask Yourself These 3 Questions Every Year On Your Birthday,2.0
53a26891b5839f7fc5000025,53a268b98a51fe80c2000024,3 Little Words Uttered By This Famous Man Might Urge You To Keep On Trying,Watching Those Eyes Smile In The Face Of All This Adversity Is Truly Awesome,1.0
53a26891b5839f7fc5000025,53a268b98a51fe80c2000024,What's A Man Like This Say In The Face Of All Of The Adversity He's Experienced In His Life?,3 Little Words Uttered By This Famous Man Might Urge You To Keep On Trying,2.0
53a772df4a8b06827e000008,53a771338fb8a08839000007,Joe's Grandfather Continues To Prove What A Badass Supportive Family Member Looks Like,Joe Was Super Nervous Coming Out To His Grandfather. Joe Was Silly. His Grandpa Kicks Ass.,2.0
53a772df4a8b06827e000008,53a771338fb8a08839000007,Joe Was Super Nervous Coming Out To His Grandfather. Joe Was Silly. His Grandpa Kicks Ass.,"5 Years After Coming Out, Joe's Grandfather Continued To Prove What A Badass He Is",1.0
53a85c804a8b06d84b000026,53a1f6fe33623d34770000a2,"Unlike Microwaves, Babies Don't Come With User Manuals","Moms Get Their Own Classes And Lots Of Ways To Connect. Dads Need Networking, Too.",1.0
53a85c804a8b06d84b000026,53a1f6fe33623d34770000a2,"Moms Get Their Own Classes And Lots Of Ways To Connect. Dads Need Networking, Too.",This Man Clearly Loves His Daughter. So Why Does He Have To Go To 'Dad School'?,2.0
53a85c804a8b06d84b000026,53a1f6fe33623d34770000a2,"Moms Get Their Own Classes And Lots Of Ways To Connect. Dads Need Networking, Too.",Sometimes Being A Dad Is Just Super Hard,2.0
53a8f12d7bb5bcf6eb000076,53a71b4657b860d9a800000c,A Mesmerizing Video Puts A Face Behind The Dropout Statistics We Hear So Often,"A Group In Cali Is Taking On The High School Drop Out Issue, One Stirring Story At A Time",1.0
53a8f12d7bb5bcf6eb000076,53a71b4657b860d9a800000c,A High School Teen With Some Serious Resolve Is Refusing To Follow In His Family's Footsteps,"A Group In Cali Is Taking On The High School Drop Out Issue, One Stirring Story At A Time",1.0
53a8f12d7bb5bcf6eb000076,53a71b4657b860d9a800000c,"A Group In Cali Is Taking On The High School Drop Out Issue, One Stirring Story At A Time","He Didn't Want To Be What Everyone Expected Of Him, So He Became Something Else Instead",2.0
53a9bd237bb5bcb2470000c2,53a9d70c7fb9d6bd7d00001a,Rarely Does An Infographic Make Me Feel Like I Can Make A Difference In The World. This One Did.,The Average Amount Of Energy You Waste In 1 Week Could Power A TV For How Many Years???,1.0
53a9bd237bb5bcb2470000c2,53a9d70c7fb9d6bd7d00001a,How Many Pounds Of Trash Do You Create Each Year? Hint: It's A Lot More Than You Weigh.,Rarely Does An Infographic Make Me Feel Like I Can Make A Difference In The World. This One Did.,2.0
53a9bd237bb5bcb2470000c2,53a9d70c7fb9d6bd7d00001a,Rarely Does An Infographic Make Me Feel Like I Can Make A Difference In The World. This One Did.,How Many Trees Could You Save With All That Newspaper And Junk Mail?,1.0
53a9cc7e7fb9d68e9600000a,53a903da7bb5bc1273000082,The Actor From ‘Harry Potter’ Is Asked About ‘The Friend Zone’ And Says The Absolute Right Thing,Watch A Disgusting Concept Get Drop-Kicked For The Good Of All Genders By A Really Swell Dude,1.0
53a9cc7e7fb9d68e9600000a,53a903da7bb5bc1273000082,The Actor From ‘Harry Potter’ Is Asked About ‘The Friend Zone’ And Says The Absolute Right Thing,A British Actor Rebukes A Stupid Notion About Relationships And Manages To Stay Classy,1.0
53ac4bc867e86e4aae0000a0,53ac4e10f33bfc441a000001,"A Brainy, Psychology Dude Says We Argue Because We’re Listening Wrong. I Hear That.",It’s Probably One Of The Best Thing You Can Say To Someone Who Doesn’t Like You,2.0
53ac5919f33bfc43dd000006,53a7cd5e8fb8a0883900001a,"That One Time It Took Studying 25,000,000 Kids To Begin To Undo The Damage Caused By 1 Awful Doctor",A Scientist Doctors His Study To Make A Profit Off Of Sick Kids And Sets Global Health Back Decades,1.0
53ac5919f33bfc43dd000006,53a7cd5e8fb8a0883900001a,Remember That One Time A Scientist Made Up A Bunch Of Stuff So He Could Make Money Off Of Sick Kids?,"That One Time It Took Studying 25,000,000 Kids To Begin To Undo The Damage Caused By 1 Awful Doctor",2.0
53ac5aca227389bd0a000009,53ac2df767e86e475c00000c,You Know How A Sleeping Bag Feels Like A Warm Hug From A Close Friend? This Kind is Even Better.,Someone Just Invented The Best Kind Of Sleeping Bag I've Ever Seen,2.0
53ac5aca227389bd0a000009,53ac2df767e86e475c00000c,Her Idea Is A Warm Hug To The Idea Of Humanity,"Her Life-Saving Invention Looks Like A Body Bag, But It's Actually The Exact Opposite",2.0
53ac5aca227389bd0a000009,53ac2df767e86e475c00000c,Her Idea Is A Warm Hug To The Idea Of Humanity,Someone Just Invented The Best Kind Of Sleeping Bag I've Ever Seen,2.0
53ad737c29da14051a00004c,53ab359467e86e311700003b,"A Girl Takes A Walk, And The Whole World Feels Entitled To An Opinion","Some Days The Whole World Has An Opinion. But Really, Do They Have To Share It?",1.0
53adb24e52a102477100005f,53adc79152a102e539000043,The Reason These Guys Are Extra-Cautious Around Black People Isn't As Simple As You Might Think,"Racial Profiling Isn't So Shocking Anymore, But How It's Affecting The Way Victims See Each Other Is",1.0
53adb24e52a102477100005f,53adc79152a102e539000043,The Reason These Guys Are Extra-Cautious Around Black People Isn't As Simple As You Might Think,Knowing Their Rights Doesn’t Even Matter When They’re Targeted The Way They Are,1.0
53adb24e52a102477100005f,53adc79152a102e539000043,These Guys All Seem Like Smart And Caring Individuals. So Why Do Cops Assume The Worst Of Them?,The Reason These Guys Are Extra-Cautious Around Black People Isn't As Simple As You Might Think,2.0
53adb76029da14051a000084,53ac888f29da14190c000004,"If I Were Superwoman, I'd — Oh Right. I'm Not. And She's Not Either. But She IS A Person.","A Girl Takes A Walk, And The Whole World Feels Entitled To An Opinion",2.0
53adb76029da14051a000084,53ac888f29da14190c000004,"Oooh These Guys Make Me So Mad. I SO Want To Rewrite This Story. Hey, Maybe We Can!","A Girl Takes A Walk, And The Whole World Feels Entitled To An Opinion",2.0
53adb76029da14051a000084,53ac888f29da14190c000004,"If I Were Superwoman, I'd — Oh Right. I'm Not. And She's Not Either. But She IS A Person.",She Wants To Take A Walk Without The Whole World Telling Her What She Already Knows,2.0
53b1893846dab066c9000018,53b182e846dab08753000013,"Here’s A Map With Minimum Wage Rates Across The Country, State By State",Some States Can Let Companies Pay LESS THAN Minimum Wage?,1.0
53b1893846dab066c9000018,53b182e846dab08753000013,"Here’s A Map. If Your State Is Colored Green, Folks Are Doing Better Than If It's Colored Pink.",Some States Can Let Companies Pay LESS THAN Minimum Wage?,1.0
53b41f91cf4a0cf85d000013,53b41ebfcf4a0c8fb8000027,I Never Dreamed About Being A Homemaker Until I Saw How Suhhweeet These Women’s Jobs Are,"They Don’t Want Food Stamps, They Want An Opportunity. Here’s One That Came Right On Time.",1.0
53b47956d963e131f800009b,538c6b3526bfd710f200000a,"For Women Who’ve Had Mastectomies, The Monokini Is Nothing Short Of Revolutionary",Some Swimwear Plays Peekaboo. A Monokini Shows What These Women Don’t Want To Hide.,2.0
53b47956d963e131f800009b,538c6b3526bfd710f200000a,Unforgettable Pictures To Make You Think About Beauty And Nakedness. Not To Mention Survival.,"For Women Who’ve Had Mastectomies, The Monokini Is Nothing Short Of Revolutionary",1.0
53b8604655a05df1fd000010,53b860f20874020fbd000005,"People-As-Sex-Objects In Television Commercials Are A Common Occurrence, But Not Quite In This Way",Let's Apply The Female Stereotypes In These Commercials To Male Actors And See How That Looks,2.0
53b8604655a05df1fd000010,53b860f20874020fbd000005,Let's Apply The Female Stereotypes In These Commercials To Male Actors And See How That Looks,"If You Were Watching TV On Opposite Day, These Would Be The Sexed-Up Sirens Selling Junk On The Air",1.0
53b8604655a05df1fd000010,53b860f20874020fbd000005,Let's Apply The Female Stereotypes In These Commercials To Male Actors And See How That Looks,What If The Sex That Sold In Commercials Happened To Come Only From Men?,1.0
53b8604655a05df1fd000010,53b860f20874020fbd000005,Let's Apply The Female Stereotypes In These Commercials To Male Actors And See How That Looks,An Anti-Commercial Wants You To Ask Yourself Why So Many Ads Like It Still Get Made,1.0
53b8604655a05df1fd000010,53b860f20874020fbd000005,Let's Apply The Female Stereotypes In These Commercials To Male Actors And See How That Looks,"If A Man Seducing His Lady With Tortilla Chips Looks Silly, Why Doesn't It The Other Way Around?",1.0
53bb2fb61d9f3f370f000004,53b5ef0e9fdfe9ffd70000a2,One Chart: 50 Years Of Wealth Inequality In The United States,"As A 'Middle Class' American, I Found This Chart To Be A Little Offensive. Hopefully You Do Too.",2.0
53bb2fb61d9f3f370f000004,53b5ef0e9fdfe9ffd70000a2,One Chart: 50 Years Of Wealth Inequality In The United States,A Chart For Anyone Who Thinks Poor People Need To Pay More Taxes,2.0
53bb2fb61d9f3f370f000004,53b5ef0e9fdfe9ffd70000a2,Rich People Aren't Necessarily The Problem With Inequality. But All That Money Could Certainly Help.,"As A 'Middle Class' American, I Found This Chart To Be A Little Offensive. Hopefully You Do Too.",2.0
53be46e02c277d872a00006e,53c02d58e172b7f197000033,"In 2012, 26,000 Men And Women Reported Unwanted Sexual Advances. Only 302 Attackers Faced Charges.",The Hard Truth About Being A Female Soldier In Our Military Is Not Pretty,2.0
53be46e02c277d872a00006e,53c02d58e172b7f197000033,The Hard Truth About Being A Female Soldier In Our Military Is Not Pretty,"Our Soldiers Fight To Defend Our Country, Each And Every Day. If Only Their Bosses Would Too.",1.0
53be46e02c277d872a00006e,53c02d58e172b7f197000033,The Hard Truth About Being A Female Soldier In Our Military Is Not Pretty,Being A Soldier Is Hard Enough Without The Top Brass Not Protecting You From Sexual Assault,1.0
53be46e02c277d872a00006e,53c02d58e172b7f197000033,79% Of The Women Serving In The Military In The Last 40 Years Were Sexually Harassed Regularly,The Hard Truth About Being A Female Soldier In Our Military Is Not Pretty,2.0
53be46e02c277d872a00006e,53c02d58e172b7f197000033,The Hard Truth About Being A Female Soldier In Our Military Is Not Pretty,All The Soldiers Wanted Was Justice. Instead They Got The Military Justice System.,1.0
53beef0df8df06ec9700003d,53beec5526fbe594bd000036,"It's Rude, Scary And Awful. So Women Are Joining Together To Put An End To It—And Just Walk Home.",Find Out The Three Simple Words That Can Stop A Harasser Dead In His Tracks,2.0
53beef0df8df06ec9700003d,53beec5526fbe594bd000036,"It's Rude, Scary And Awful. So Women Are Joining Together To Put An End To It—And Just Walk Home.",A Woman With A Baby Was Being Harassed. Find Out The Three Unlikely Words That Saved Her.,2.0
53beef0df8df06ec9700003d,53beec5526fbe594bd000036,She Wasn't Looking For A Fight When She Spoke Up. She Just Wanted To Support Her Sister.,A Woman With A Baby Was Being Harassed. Find Out The Three Unlikely Words That Saved Her.,2.0
53beef0df8df06ec9700003d,53beec5526fbe594bd000036,Find Out The Three Simple Words That Can Stop A Harasser Dead In His Tracks,She Wasn't Looking For A Fight When She Spoke Up. She Just Wanted To Support Her Sister.,1.0
53bef3e2f8df064c3e00004a,53bef365f8df066c2300003f,Here’s A Quote From The Very First Republican President That Really Shocked Me,What Would Abraham Lincoln Think Of Labor Unions?,1.0
53bef3e2f8df064c3e00004a,53bef365f8df066c2300003f,What Would Abraham Lincoln Think Of Labor Unions?,"One Quote From Abraham Lincoln Might Just Surprise You, But It’s Real",2.0
53bf0d7df8df068d8a000064,53bee7f326fbe5cbf200002f,She’s Got A Problem With Common Core And She Ain’t Afraid To Calmly Explain Why It’s Awful,One Woman Explains How Kids Get Cheated By A Secret Committee And The For-Profit Testing Industry,1.0
53bf0d7df8df068d8a000064,53bee7f326fbe5cbf200002f,She’s Got A Problem With Common Core And She Ain’t Afraid To Calmly Explain Why It’s Awful,The Testing Industry Would Probably Prefer You Didn’t Hear Her Take On Our Education System,1.0
53bf0d7df8df068d8a000064,53bee7f326fbe5cbf200002f,Meet A Professor Who Has No Interest In Seeing Your Test Scores,She’s Got A Problem With Common Core And She Ain’t Afraid To Calmly Explain Why It’s Awful,2.0
53bf233b26fbe54fef000072,53bb85689a9bf15cb000002b,Want A Reason To Love Video Games? How About A Lovely Dose Of Acceptance.,An Actress Who Played A Gay Character In A Video Game Fights Tears As She Recounts A Fantastic Story,2.0
53bff270f8df0616600000ac,53bff292f8df068d8a0000ae,Why Does It Take A Million People To Show That There’s No Fight In L.O.V.E.?,Watch How Their Gay Rights Volunteers Make Other Volunteers Wish They Were These Volunteers,2.0
53c049984a4dbbc37f000033,53c04de35d80f0fce5000010,The President From ‘Scandal’ Wants People To Stop Avoiding A Historically Controversial Issue,'Scandal's' Tony Goldwyn Wants To Use Television To Get More People Talking About Stuff That Matters,1.0
53c1d63cc80404db5d00000e,53c1cd40c80404db5d000008,A Former Movie Star And Veteran Gave A Passionate Speech About A Topic No One Wants To Discuss,People Say No One Cares About Older People. Here's Your Chance To Prove That Wrong.,1.0
53c37521e274f9ca3c000030,53c376dd72263ee9a200002d,Watch A Funny Feminist Sing About Government Funny Business (Regarding Her Lady Business),A Bunch Of Clueless White Guys Are Probably Not The Right Guys To Tell This Girl What To Do,2.0
53c465d976a1349c95000052,5398b5cf326359acdf00008c,"Policemen Didn't Care, Politicians Did Nothing; So He Wrote A Song Catchy Enough To Make You Notice",A Song About This Big American Problem Is Better At The News Than The News Is,1.0
53c465d976a1349c95000052,5398b5cf326359acdf00008c,"Politicians Are Trying To Hide The Crime In His City, But He's Touring The World Singing About It","Policemen Didn't Care, Politicians Did Nothing; So He Wrote A Song Catchy Enough To Make You Notice",2.0
53c465d976a1349c95000052,5398b5cf326359acdf00008c,"Does A Bad Neighborhood Deserve To Be Wiped Off The Map, Stripped And Sold For Parts?","Policemen Didn't Care, Politicians Did Nothing; So He Wrote A Song Catchy Enough To Make You Notice",2.0
53c5d5d5845a35d0e2000047,53c43c5be274f995aa000064,"People Around Becca Didn’t Know What To Make Of Her, Which Is Pretty Much Everyone’s Fault But Hers","Don’t Worry, The Girl Yelling Into Her Hat Is Totally Cool. She’s Just Doing Her Thing.",1.0
53c5d5d5845a35d0e2000047,53c43c5be274f995aa000064,"Don’t Worry, The Girl Roaring Into Her Hat Is Totally Cool. She’s Just Doing Her Thing.","People Around Becca Didn’t Know What To Make Of Her, Which Is Pretty Much Everyone’s Fault But Hers",2.0
53c5d5d5845a35d0e2000047,53c43c5be274f995aa000064,"She’s Got A Sob Story, But What’s Really Important About Becca Is Her Death-Metal Violin","People Around Becca Didn’t Know What To Make Of Her, Which Is Pretty Much Everyone’s Fault But Hers",2.0
53c69e6529d067099600003d,53c3f350e274f9ca3c000056,Healthcare Getting Fixed Is About As Likely As This Grass Not Getting Thrown Up On,A Politician Gets Winded Just Talking About How Badly He's Going To Screw Up Healthcare,2.0
53c6c1fb29d067572b000040,53c5423def45ebae7f00003d,The US Congress Is More Diverse Than Ever...But It's Still Within Spitting Distance Of 1790,"If You Feel Like Congress Doesn't Care About People Like You, Here's A Chart That May Explain Why",2.0
53c6c1fb29d067572b000040,53c5423def45ebae7f00003d,"The Founders' Vision Of Government Of, By, And For Rich White Men Is Still Very Much Alive","If You Feel Like Congress Doesn't Care About People Like You, Here's A Chart That May Explain Why",2.0
53c6c1fb29d067572b000040,53c5423def45ebae7f00003d,81% Of Congress Has Major Common Ground With Obama. And With Every Other President.,"If You Feel Like Congress Doesn't Care About People Like You, Here's A Chart That May Explain Why",2.0
53c77f78d52a7babcf00000f,53c5e744a377818377000003,A Mom Shares Her Honest Story Of Motherhood And It's Quite Moving,Southern Baptist Mom Has Some Really Fabulous Comebacks To Some Really Terrible Questions,2.0
53c77f78d52a7babcf00000f,53c5e744a377818377000003,Proud Mom Gives A Brilliant 6 Minute Speech About Her Daughter. Nails It.,Southern Baptist Mom Has Some Really Fabulous Comebacks To Some Really Terrible Questions,2.0
53c77f78d52a7babcf00000f,53c5e744a377818377000003,Southern Baptist Mom Answers Bigot's Questions With Real Talk,Southern Baptist Mom Has Some Really Fabulous Comebacks To Some Really Terrible Questions,2.0
53c8124e4273de1af700005d,53c6ce9e29d067bcd9000047,How It Took About 30 People For 1 Swimmer To Make History,"You May Already Know About Her Epic Swim From Cuba To Florida, But Do You Know What Happened After?",2.0
53c8124e4273de1af700005d,53c6ce9e29d067bcd9000047,"She Got All The Fame For Her Amazing Journey, But She Wants You To Know She Didn't Do It Alone","You May Already Know About Her Epic Swim From Cuba To Florida, But Do You Know What Happened After?",2.0
53c96b38f35685f82b000068,53c96b06785a66342500007c,"He Had A Bad Experience With A Certain Group Of People When He Was Young, Which Explains A Lot",White People Wonder If He Knows He’s White. Black People Feel Have Mixed Feelings. He Calls It Art.,2.0
53c96b38f35685f82b000068,53c96b06785a66342500007c,How A Little Bookshop Is Changing The Way People Think About Race — One Walk-In At A Time,White People Wonder If He Knows He’s White. Black People Feel Have Mixed Feelings. He Calls It Art.,2.0
53cd16604f32a616af00000b,53cd1574ddae0f179c000008,"He Got So Many Moving Letters When He Came Out, But The One From The Iraqi Doctor Legit Floored Him",He Would Brag To His Fellow Soldiers About His Girlfriend All The Time. There Was Just One Problem.,2.0
53cd16604f32a616af00000b,53cd1574ddae0f179c000008,"The Army Needed His Skills, But He Needed His Honor More. So He Finally Told The Truth.",He Would Brag To His Fellow Soldiers About His Girlfriend All The Time. There Was Just One Problem.,2.0
53cd6e9e4f32a694d3000078,53cd32f44f32a6305a000017,"If You've Ever Waited Tables, Hopefully You'll Agree We Should 86 These Guys From Politics",A Cartoon That Anyone Who's Ever Waited Tables Can Relate To In A Not-So-Great Way,2.0
53cd6e9e4f32a694d3000078,53cd32f44f32a6305a000017,A Cartoon Explains The Real Reason Waiters In The US Still Make Just $2 An Hour,"If You've Ever Waited Tables, Hopefully You'll Agree We Should 86 These Guys From Politics",1.0
53cd6e9e4f32a694d3000078,53cd32f44f32a6305a000017,"Why Waiters Only Make $2 An Hour, Explained By A Cartoon I Wish I Could Strangle",Having A Job Where The Bosses Prefer That You're Poor Must Be Terrible,1.0
53cd6e9e4f32a694d3000078,53cd32f44f32a6305a000017,A Cartoon Explains The Real Reason Waiters In The US Still Make Just $2 An Hour,Having A Job Where The Bosses Prefer That You're Poor Must Be Terrible,1.0
53cd6e9e4f32a694d3000078,53cd32f44f32a6305a000017,"Why Waiters Only Make $2 An Hour, Explained By A Cartoon I Wish I Could Strangle","If You've Ever Waited Tables, Hopefully You'll Agree We Should 86 These Guys From Politics",1.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,Being A Badass Punk Singer Doesn’t Mean You Never Have Body Issues,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear",2.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear",You Know The Sex Pistols Wouldn’t Have Put Up With This Shit,1.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"The Question Isn’t If Meredith Graves Is Punk Enough For You, It’s Are You Punk Enough For Her?","When A Rocker Takes Off Her Clothes, She Proves It Isn’t The Outfit That Makes You Punk",2.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"When A Rocker Takes Off Her Clothes, She Proves It Isn’t The Outfit That Makes You Punk",Being A Badass Punk Singer Doesn’t Mean You Never Have Body Issues,1.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"The Question Isn’t If Meredith Graves Is Punk Enough For You, It’s Are You Punk Enough For Her?",She Complained About Being Objectified. Then A Reviewer Objectified Her Complaining.,2.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,Being A Badass Punk Singer Doesn’t Mean You Never Have Body Issues,She Complained About Being Objectified. Then A Reviewer Objectified Her Complaining.,2.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear",This Ferocious Feminist Singer Isn’t Too Punk-Rock To Get Vulnerable,1.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"The Question Isn’t If Meredith Graves Is Punk Enough For You, It’s Are You Punk Enough For Her?","If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear",2.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,"When A Rocker Takes Off Her Clothes, She Proves It Isn’t The Outfit That Makes You Punk",This Ferocious Feminist Singer Isn’t Too Punk-Rock To Get Vulnerable,1.0
53cd7efc56f0d0eaff000003,53cd833a56f0d083a000000c,She Complained About Being Objectified. Then A Reviewer Objectified Her Complaining.,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear",2.0
53cda1d4841393da30000020,53cd903456f0d083a0000020,Do You Know The Silly Reason Why America Put A Man On The Moon? Do You Know Why We Stopped Going?,The 1 Silly Reason America Decided To Put A Man On The Moon Turned Out To Not Be Silly At All,1.0
53cda1d4841393da30000020,53cd903456f0d083a0000020,Do You Know The Silly Reason Why America Put A Man On The Moon? Do You Know Why We Stopped Going?,America's Reason To Go Up Into Space Was Kind Of Silly. The Reason We Stayed Was Pretty Profound.,1.0
53ceefc2d7c9144ec1000064,53cec7a4cd24ba2ece000037,"If You Heard A Prison Rape Joke In A Kids' Movie, Would You Even Realize It?",John Oliver And Some Puppets Want You To Give A F%&k About An Utterly Shocking Reality,1.0
53cf650f541edf03ac000027,53cf6286e54a0fb9bb000024,She's Using Her Body To Fight Back Against The Rules Of The Religion She Loves,They Told Her It Was Too Sexual But She Did It Anyway. Because That's Exactly Who God Made Her.,2.0
53cf650f541edf03ac000027,53cf6286e54a0fb9bb000024,Sometimes The Best Way To Make Other People Understand You Is To Stand Up To Them. And Dance.,They Told Her It Was Too Sexual But She Did It Anyway. Because That's Exactly Who God Made Her.,2.0
53cf650f541edf03ac000027,53cf6286e54a0fb9bb000024,A Little Girl Was Kicked Out Of Class Because Of What Her Mom Does. But Her Mom Refuses To Stop.,Sometimes The Best Way To Make Other People Understand You Is To Stand Up To Them. And Dance.,1.0
53cf650f541edf03ac000027,53cf6286e54a0fb9bb000024,Sometimes The Best Way To Make Other People Understand You Is To Stand Up To Them. And Dance.,"They Told Her Not To Show Or Move Her Body. But For Some Reason, She Just Couldn't Keep Still.",2.0
53cf650f541edf03ac000027,53cf6286e54a0fb9bb000024,A Little Girl Was Kicked Out Of Class Because Of What Her Mom Does. But Her Mom Refuses To Stop.,She's Using Her Body To Fight Back Against The Rules Of The Religion She Loves,1.0
53cff57e541edffef600007a,53cff5f1e54a0fb9bb000067,Being A Woman And Playing Video Games Might Be Way Harder Than You Think,"If You Have A Son Who Plays Video Games, You Better Make Sure He Doesn’t Do Any Of This",2.0
53d01159e54a0fb9bb00009f,53cd82ab841393289c000004,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You Hear Her Punk Rock Attitude",Does This Woman Seem ‘Punk’ To You? Wait Till You See Her In Her Underwear.,2.0
53d01159e54a0fb9bb00009f,53cd82ab841393289c000004,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till She Takes Her Clothes Off","If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You Hear Her Punk Rock Attitude",1.0
53d01159e54a0fb9bb00009f,53cd82ab841393289c000004,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear","If You See This Half-Naked Punk Singer And Think She Isn’t So Tough, Close Your Eyes And Listen",1.0
53d01159e54a0fb9bb00009f,53cd82ab841393289c000004,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You See Her In Her Underwear","If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You Hear Her Punk Rock Attitude",1.0
53d01159e54a0fb9bb00009f,53cd82ab841393289c000004,"If You See This Half-Naked Punk Singer And Think She Isn’t So Tough, Close Your Eyes And Listen","If You Think You Can Judge A Punk By Her Outfit, Wait Till You See Her In Her Underwear",2.0
53d01159e54a0fb9bb00009f,53cd82ab841393289c000004,"If You See This Woman And Think She Doesn’t Seem Punk, Wait Till You Hear Her Punk Rock Attitude","If You Think You Can Judge A Punk By Her Outfit, Wait Till You See Her In Her Underwear",2.0
53d014bd541edfb2ff0000a6,53d01486541edff39b0000a2,Media Seems Hellbent On Objectifying Women. Maybe We Can All Do A Little To Stop It.,A Bajillion Dollar Industry Hopes You Won’t Share This With Every Girl You Know,2.0
53d01826e54a0f09310000b3,53cfd8d8e54a0f95e8000044,Hear 1 Comic Book Writer’s Unique Response To The Generic ‘Strong Female Character’ Question,"I Don’t Know About You, But I Prefer My Strong Female Characters To Pass The 'Sexy Lamp' Test",2.0
53d037a8e54a0f95e80000b1,53cff4a0541edff2cc000066,"Watch Kevin Bacon Talk Like He's Better Than Everyone, Be Rude To People, And Then Explain Why",Watch Kevin Bacon Talk Like He's Better Than Everyone And Be Rude To People. For A Good Cause.,1.0
53d037a8e54a0f95e80000b1,53cff4a0541edff2cc000066,"Watch Kevin Bacon Name Drop Footloose, Be Rude To People, And Then Explain Why. Nicely.","Watch Kevin Bacon Talk Like He's Better Than Everyone, Be Rude To People, And Then Explain Why",2.0
53d06104c28bd2e3d300000b,53cfcd56e54a0f0931000048,The Underground Crime Industry That's Trying To Reach You Through Your Friendly Neighborhood Store,It's Something Kinda Jerky That Most Dog Lovers Have No Idea They're Doing,2.0
53d280c7e5eafd392700006e,53d19cdd38b3f00b37000010,They Had A Brilliant Idea To Give Cameras To Homeless People. And Then The Cameras Got Turned On Us.,He Wants People To Be Kind To Him. But More Than That He Wants Us To Be Kind To Each Other.,1.0
53d2b0dd1104d74cc4000017,53d2b0952089a67f1900000a,She Shoots To Crush Stereotypes People Have About Black Lesbians And Black Women And Black People,They Look Nice And Gay Like Drag Queens And That’s Exactly What They Want People To Remember,2.0
53d2c5355be10c971c000001,53d2a0eb1104d79bc6000001,"Minimum Wage Mary Poppins Quits Her Job To Afford More Realistic Birds, Earn A Living Wage",Frozen's Kristen Bell Does A Mean Mary Poppins Impression And Sings About Her Cheap Jerk Of A Boss,2.0
53d65967ababce7b43000038,53d50e3679e508b566000006,ACK. My Emotions. This Is Certainly *Not* Your Typical Suicide Note.,His Suicide Note Sounds Pretty Typical. Until Nurse Renée Changes That Around 2:38.,2.0
53d65967ababce7b43000038,53d50e3679e508b566000006,Someone Named Nurse Renée Stopped This Kid's Suicide Note In Its Tracks. And I'm So Thankful For It.,ACK. My Emotions. This Is Certainly *Not* Your Typical Suicide Note.,1.0
53d685be1300e6c8fc000064,53d1c9123372188a3c00000b,"Married Dude Shocked Woman He Sexually Harassed Stands Up To Him, Takes Him Down, And Tapes It All",Married Businessman Tries To Hit On Colleague. That's When She Humiliates Him.,1.0
53d685be1300e6c8fc000064,53d1c9123372188a3c00000b,"Married Dude Shocked Woman He Sexually Harassed Stands Up To Him, Takes Him Down, And Tapes It All",Married Dude Hits On Businesswoman. She Brutally Shames Him On Hidden Camera.,1.0
53d685be1300e6c8fc000064,53d1c9123372188a3c00000b,"Married Dude Shocked Woman He Sexually Harassed Stands Up To Him, Takes Him Down, And Tapes It All",Married Dude Gets Beautiful Lesson On Why Hitting On A Businesswoman Is Pretty Disgusting,1.0
